review,rating,date,bank,source,sentiment_label,sentiment_score,keywords,identified_theme
"after activated the application it not allowed to sign , automatically it is turn off in my phone, why ?",1,2025-03-31,Bank of Abyssinia,Google Play,NEGATIVE,0.9973751306533813,"the application, it, it, my phone",Feature / Others
good application,5,2025-03-30,Bank of Abyssinia,Google Play,POSITIVE,0.999854564666748,good application,Feature / Others
this version is not working for me i cannot even buy card. i cannot send money,1,2025-03-30,Bank of Abyssinia,Google Play,NEGATIVE,0.9995684027671814,"this version, me, i, card, i, money",Feature / Others
"it can t actively on initialization, it says incorrect otp getting the exact otp",1,2025-03-29,Bank of Abyssinia,Google Play,NEGATIVE,0.9995520710945129,"it, initialization, it, the exact otp",Feature / Others
always problematic hardly works,1,2025-03-26,Bank of Abyssinia,Google Play,NEGATIVE,0.9995555281639099,,Feature / Others
considering the fact the bank is huge this app really bad you could do better,1,2025-03-25,Bank of Abyssinia,Google Play,NEGATIVE,0.9997418522834778,"the fact, the bank, you",Feature / Others
best app,5,2025-03-25,Bank of Abyssinia,Google Play,POSITIVE,0.999686598777771,best app,Feature / Others
very good,5,2025-03-25,Bank of Abyssinia,Google Play,POSITIVE,0.9998520612716675,,Feature / Others
"worst app and bank ever u be ashamed, scammer",1,2025-03-24,Bank of Abyssinia,Google Play,NEGATIVE,0.9998050332069397,"worst app, bank, u",Feature / Others
great boa,5,2025-03-22,Bank of Abyssinia,Google Play,POSITIVE,0.9992689490318298,great boa,Feature / Others
best,5,2025-03-21,Bank of Abyssinia,Google Play,POSITIVE,0.9997941851615906,,Feature / Others
i have went to the bank so many times because i couldn t make any transaction i can only see my balance nothing else so what is the point of having mobile banking if i can t make any transaction with it please work in that,1,2025-03-21,Bank of Abyssinia,Google Play,NEGATIVE,0.9989842772483826,"i, the bank, i couldn t, any transaction, i, my balance, nothing, what, the point, mobile banking, i, t, any transaction, it, that",Transaction Performance
good,5,2025-03-21,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
good,5,2025-03-19,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
there is no speed,1,2025-03-19,Bank of Abyssinia,Google Play,NEGATIVE,0.9994422793388367,no speed,Feature / Others
"for anyone who wants to download it, just don t!!!",1,2025-03-19,Bank of Abyssinia,Google Play,NEGATIVE,0.9992313385009766,"anyone, who, it",Feature / Others
wonderful,5,2025-03-19,Bank of Abyssinia,Google Play,POSITIVE,0.9998772144317627,,Feature / Others
all worck,5,2025-03-19,Bank of Abyssinia,Google Play,NEGATIVE,0.9971314668655396,all worck,Feature / Others
loved it,5,2025-03-14,Bank of Abyssinia,Google Play,POSITIVE,0.9998797178268433,it,Feature / Others
wow,1,2025-03-14,Bank of Abyssinia,Google Play,POSITIVE,0.999592125415802,,Feature / Others
"edit new bug, app not letting me type in my otp codes. shameful why does this app not allow me to use it while having developer options on? did y all consider that i might, perhaps, be an actual developer? why am i expected to toggle the option on and off just to bank restarting my phone when i do ? why is the message labled as somthing that will smoothen the experience? this is like the most security consultant thing to implement in an app. please invest in actual security, not this mess.",1,2025-03-12,Bank of Abyssinia,Google Play,NEGATIVE,0.9972783923149109,"new bug, me, my otp codes, this app, me, it, developer options, y, all, i, an actual developer, i, the option, bank, my phone, i, the message, that, the experience, this, an app, actual security, this mess",Feature / Others
improved to be the best,5,2025-03-11,Bank of Abyssinia,Google Play,POSITIVE,0.9998570680618286,,Feature / Others
boa,5,2025-03-11,Bank of Abyssinia,Google Play,NEGATIVE,0.7410542368888855,boa,Feature / Others
"decent, but there problems sometimes it says error when i transfer money but infact it transferred because of this bug i transferred 2 times instead of 1 and also we can t transfer money to others telebirr acc we only can to our self boe dev fix this !!!",3,2025-03-11,Bank of Abyssinia,Google Play,NEGATIVE,0.9975456595420837,"it, error, i, money, it, this bug, i, we, money, others, we, this",Feature / Others
boa greqt ethiopian bank.,5,2025-03-11,Bank of Abyssinia,Google Play,NEGATIVE,0.8457716703414917,,Feature / Others
"the bug is still there,the app crashes every time i try to log in, especially in old phones like my galaxy a32",1,2025-03-10,Bank of Abyssinia,Google Play,NEGATIVE,0.9994600415229797,"the bug, the app, i, old phones, my galaxy a32",Feature / Others
almost better compared to cbe where it is not qualified for,4,2025-03-09,Bank of Abyssinia,Google Play,NEGATIVE,0.9741679430007935,"cbe, it",Feature / Others
what awesome apps. it is very simple to use and more much important apps.,5,2025-03-09,Bank of Abyssinia,Google Play,POSITIVE,0.9998214840888977,"what awesome apps, it",Feature / Others
wonderfull app,5,2025-03-08,Bank of Abyssinia,Google Play,POSITIVE,0.9998815059661865,wonderfull app,Feature / Others
i can t use this app why?,5,2025-03-07,Bank of Abyssinia,Google Play,NEGATIVE,0.999249279499054,"i, t, this app",Feature / Others
worst mobile banking app i ever experienced i was blaming other apps but comparing with this they re too much better!!!! it clashes it takes much longer time to login while loading in short it s a complete of trash,1,2025-03-06,Bank of Abyssinia,Google Play,NEGATIVE,0.99969482421875,"i, i, other apps, this, they, it, it, much longer time, it, a complete, trash",Feature / Others
wow,4,2025-03-05,Bank of Abyssinia,Google Play,POSITIVE,0.999592125415802,,Feature / Others
bro the worst app made by human kind!! as a software engineer it make me so sad seeing enterprise as big as boa make apps like this. it is a disgrace for our country!!,1,2025-03-05,Bank of Abyssinia,Google Play,NEGATIVE,0.9998133778572083,"human kind, a software engineer, it, me, enterprise, boa, apps, this, it, a disgrace, our country",Feature / Others
aga b girja miss language of admin afaan oromo other itoophiyaa languages,1,2025-03-04,Bank of Abyssinia,Google Play,NEGATIVE,0.9964045286178589,admin,Feature / Others
good app,5,2025-03-03,Bank of Abyssinia,Google Play,POSITIVE,0.9998493194580078,good app,Feature / Others
"i downloaded the app for the first time while reading other customers reviews and as soon as i installed and opened the app it closes back automatically, what unserious bank, now i uninstalled the app immediately",1,2025-03-03,Bank of Abyssinia,Google Play,NEGATIVE,0.9916398525238037,"i, the app, the first time, other customers reviews, i, the app, it, what unserious bank, i, the app",Customer Support
it has good features but sometimes it doesn t work...0,1,2025-03-02,Bank of Abyssinia,Google Play,NEGATIVE,0.9944539666175842,"it, good features, it",Feature / Others
very poor proformance,1,2025-03-01,Bank of Abyssinia,Google Play,NEGATIVE,0.9998043179512024,very poor proformance,Feature / Others
it s not opening. really frustrating,1,2025-03-01,Bank of Abyssinia,Google Play,NEGATIVE,0.9996044039726257,it,Feature / Others
verry amazing app from all ib,5,2025-03-01,Bank of Abyssinia,Google Play,POSITIVE,0.9997394680976868,"amazing app, all",Feature / Others
not working on this days,1,2025-02-26,Bank of Abyssinia,Google Play,NEGATIVE,0.9972773194313049,this days,Feature / Others
thank you boa,5,2025-02-23,Bank of Abyssinia,Google Play,POSITIVE,0.9998399019241333,you,Feature / Others
best banking app in the wworld,5,2025-02-22,Bank of Abyssinia,Google Play,POSITIVE,0.999572217464447,"best banking app, the wworld",Feature / Others
nice app and it s easy to use,5,2025-02-21,Bank of Abyssinia,Google Play,POSITIVE,0.9997492432594299,"nice app, it",Feature / Others
"please add language in the apps setting amharic afan oromo, tigniya,and others sometimes bank to bank transfer is not available through time and even if if it is available not reachable it is serious issue!",1,2025-02-15,Bank of Abyssinia,Google Play,NEGATIVE,0.9993333220481873,"language, the apps, amharic afan oromo, tigniya, others, to bank transfer, time, it, it, serious issue",Transaction Performance
this is help full i like ittttt,5,2025-02-14,Bank of Abyssinia,Google Play,POSITIVE,0.9977995753288269,"this, help, i",Customer Support
the is not functional at all?,2,2025-02-12,Bank of Abyssinia,Google Play,NEGATIVE,0.9997331500053406,the,Feature / Others
best bank,5,2025-02-08,Bank of Abyssinia,Google Play,POSITIVE,0.9997438788414001,best bank,Feature / Others
make it easy and convienient to use and perfect for all to high prefrence and choice.,3,2025-02-07,Bank of Abyssinia,Google Play,POSITIVE,0.9997236132621765,"it, high prefrence, choice",Feature / Others
good,5,2025-02-05,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
i have been using this app for two years.it is amazing.,5,2025-02-01,Bank of Abyssinia,Google Play,POSITIVE,0.9998595714569092,"i, this app, two years.it",Feature / Others
good,5,2025-01-31,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
sad experience,1,2025-01-30,Bank of Abyssinia,Google Play,NEGATIVE,0.9990687966346741,sad experience,Feature / Others
always do update and that is annoying,3,2025-01-27,Bank of Abyssinia,Google Play,NEGATIVE,0.9994439482688904,that,Feature / Others
"best app, somehow waiting a few minutes",5,2025-01-23,Bank of Abyssinia,Google Play,NEGATIVE,0.6387038230895996,best app,Feature / Others
i can t dijitalize my atm in the apollo app on my phone,1,2025-01-22,Bank of Abyssinia,Google Play,NEGATIVE,0.9956218600273132,"i, t, my atm, the apollo app, my phone",Feature / Others
whenever i try to sign in app close please fixed it out,2,2025-01-21,Bank of Abyssinia,Google Play,NEGATIVE,0.9976609945297241,"i, app, it",Feature / Others
beter,5,2025-01-21,Bank of Abyssinia,Google Play,POSITIVE,0.6771944165229797,beter,Feature / Others
boa,4,2025-01-18,Bank of Abyssinia,Google Play,NEGATIVE,0.7410542368888855,boa,Feature / Others
it s not app it s very slow ehhhh. why don t you upgrade the app???? it s always zero,1,2025-01-18,Bank of Abyssinia,Google Play,NEGATIVE,0.9993997812271118,"it, it, very slow ehhhh, don t, you, the app, it",Transaction Performance
aadan axmed barkhadle,5,2025-01-17,Bank of Abyssinia,Google Play,POSITIVE,0.6127519011497498,"aadan, barkhadle",Feature / Others
horrible customer service and app crashes horrible!!,1,2025-01-15,Bank of Abyssinia,Google Play,NEGATIVE,0.9997913241386414,"horrible customer service, app",Customer Support
i love it,5,2025-01-14,Bank of Abyssinia,Google Play,POSITIVE,0.9998799562454224,"i, it",Feature / Others
best,5,2025-01-14,Bank of Abyssinia,Google Play,POSITIVE,0.9997941851615906,,Feature / Others
it keeps asking me to turn off developer mode even when dev mode is off. couldn t use it.,1,2025-01-13,Bank of Abyssinia,Google Play,NEGATIVE,0.9987275004386902,"it, me, developer mode, dev mode, couldn t, it",Feature / Others
good,5,2025-01-12,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
like to much,5,2025-01-11,Bank of Abyssinia,Google Play,POSITIVE,0.9997984766960144,,Feature / Others
thank you,5,2025-01-10,Bank of Abyssinia,Google Play,POSITIVE,0.9998352527618408,you,Feature / Others
perfect,5,2025-01-09,Bank of Abyssinia,Google Play,POSITIVE,0.9998517036437988,,Feature / Others
the best of best,5,2025-01-09,Bank of Abyssinia,Google Play,POSITIVE,0.9998393058776855,,Feature / Others
i was using this app for long time it amazing user friendly ui but the i can t found for get pin button in the app,3,2025-01-07,Bank of Abyssinia,Google Play,NEGATIVE,0.9391233921051025,"i, this app, long time, but the, i, t, pin button, the app",Feature / Others
boa,5,2025-01-06,Bank of Abyssinia,Google Play,NEGATIVE,0.7410542368888855,boa,Feature / Others
great,5,2025-01-04,Bank of Abyssinia,Google Play,POSITIVE,0.9998630285263062,,Feature / Others
fast and suitable for the customers.,5,2025-01-04,Bank of Abyssinia,Google Play,POSITIVE,0.9997920393943787,the customers,Customer Support
good,5,2025-01-03,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
good app and helpful,5,2025-01-03,Bank of Abyssinia,Google Play,POSITIVE,0.9998565912246704,good app,Feature / Others
"i will give only one star, because it faced with multiple of problems. 1. the app is not as fast as the other banks app, for e.g like cbe 2. the app asks repeatedly to switch off developer options, even if it is switched off. 3. bank of abyssinia s services are interesting, but they ignored the issues on the app service. 4. most customers gave a complain on the app, but no one accept their complain to fix the issue. 5. lastly, i will not recommend the app unless the issue has been solved asap!!",1,2025-01-03,Bank of Abyssinia,Google Play,NEGATIVE,0.9978912472724915,"i, only one star, it, multiple, problems, the app, the other banks, e.g, cbe, the app, developer options, it, bank, abyssinia s services, they, the issues, the app service, most customers, a complain, the app, no one, their complain, the issue, i, the app, the issue, asap",Customer Support
by assessing this you can tell abyssinia bank has no idea what mobile banking is ?,1,2025-01-02,Bank of Abyssinia,Google Play,NEGATIVE,0.9992759823799133,"this, you, abyssinia bank, no idea, what, mobile banking",Feature / Others
it doesn t work at all.,2,2025-01-02,Bank of Abyssinia,Google Play,NEGATIVE,0.9997851252555847,"it, t work",Feature / Others
this app is not available,1,2025-01-02,Bank of Abyssinia,Google Play,NEGATIVE,0.9997593760490417,this app,Feature / Others
best,5,2025-01-01,Bank of Abyssinia,Google Play,POSITIVE,0.9997941851615906,,Feature / Others
wow what amazing,5,2024-12-30,Bank of Abyssinia,Google Play,POSITIVE,0.9998555183410645,what,Feature / Others
love it,5,2024-12-30,Bank of Abyssinia,Google Play,POSITIVE,0.9998753070831299,it,Feature / Others
.......,2,2024-12-30,Bank of Abyssinia,Google Play,NEGATIVE,0.694801390171051,,Feature / Others
lemn embi yilal??,5,2024-12-30,Bank of Abyssinia,Google Play,NEGATIVE,0.9906971454620361,lemn embi,Feature / Others
good,5,2024-12-30,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
it s useless app downgraded.,1,2024-12-29,Bank of Abyssinia,Google Play,NEGATIVE,0.9998001456260681,"it, useless app",Feature / Others
why is not letting me access my account. the whole point of this app is for me to gey access to my account without physically being at the bank. i would give it a zero but a one will suffice to get my point accross.,1,2024-12-27,Bank of Abyssinia,Google Play,NEGATIVE,0.7652340531349182,"me, my account, the whole point, this app, me, gey access, my account, the bank, i, it, a one, my point",Account Access Issues
nice,5,2024-12-26,Bank of Abyssinia,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
when are you going to get rid of this and have a real app that works? by far the worst mobile banking app.,1,2024-12-24,Bank of Abyssinia,Google Play,NEGATIVE,0.9997933506965637,"you, this, a real app, that",Feature / Others
not that much bad,3,2024-12-22,Bank of Abyssinia,Google Play,POSITIVE,0.9988158941268921,,Feature / Others
fine,5,2024-12-21,Bank of Abyssinia,Google Play,POSITIVE,0.9998335838317871,,Feature / Others
the dirtiest application ever seen...,1,2024-12-20,Bank of Abyssinia,Google Play,NEGATIVE,0.995487630367279,the dirtiest application,Feature / Others
nic ap,5,2024-12-19,Bank of Abyssinia,Google Play,POSITIVE,0.9873360991477966,nic,Feature / Others
the forest app ever,1,2024-12-19,Bank of Abyssinia,Google Play,POSITIVE,0.9840954542160034,the forest app,Feature / Others
"i love boa more than anyone but they are cursed when it comed to mobile banking. even though this ine is hetter it still s cks! it will ask me to turn off developer options other wise it won t work! i use cbe, awash birr, tekebirr, dashen bank and others but non of them asked me this, why only boa? please improve your mobile banking, be competitive!",1,2024-12-19,Bank of Abyssinia,Google Play,NEGATIVE,0.9967600703239441,"i, boa, anyone, they, it, mobile banking, this ine, it, cks, it, me, developer options, it, t work, i, cbe, awash birr, tekebirr, dashen bank, others, non, them, me, this, your mobile banking",Feature / Others
bank of abissena,1,2024-12-17,Bank of Abyssinia,Google Play,POSITIVE,0.9480117559432983,"bank, abissena",Feature / Others
good,3,2024-12-16,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
"easy and sooo simple to use it, also its easy to stole someones money using the app",3,2024-12-16,Bank of Abyssinia,Google Play,NEGATIVE,0.9888866543769836,"it, someones money, the app",Feature / Others
good,5,2024-12-15,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
the worst banking app ever. never works!,1,2024-12-14,Bank of Abyssinia,Google Play,NEGATIVE,0.9998007416725159,,Feature / Others
poorly functioning app,3,2024-12-13,Bank of Abyssinia,Google Play,NEGATIVE,0.999775230884552,app,Feature / Others
very nice,5,2024-12-13,Bank of Abyssinia,Google Play,POSITIVE,0.9998563528060913,,Feature / Others
your system is the worst you should do better,2,2024-12-11,Bank of Abyssinia,Google Play,NEGATIVE,0.9997891783714294,"your system, you",Feature / Others
it has been a while since you guys started giving the mobile app service but still couldn t get it to work. i m sure you know that it doesn t work already but not sure if you re lazy or incompetent to fix it. you are losing business because of this. complacency will have consequences.,1,2024-12-10,Bank of Abyssinia,Google Play,NEGATIVE,0.9997649788856506,"it, a while, you guys, couldn t, it, i, you, it, t work, you, it, you, business, this, complacency, consequences",Feature / Others
"this is the best app many features are awesome, but it should work without the need to turn off the developer options. i m tired of having to constantly switch the developer options off and on. i ve been expressing my struggles about this. i have precious settings enabled in the developer options, and to open the app boa app, i have to turn them off. please help us, abyssinia bank. i hope you can provide an update soon.",4,2024-12-08,Bank of Abyssinia,Google Play,POSITIVE,0.9548906087875366,"this, the best app, many features, it, the need, the developer options, i, the developer options, i, my struggles, this, i, precious settings, the developer options, i, them, us, abyssinia bank, i, you, an update",Feature / Others
"i m giving this app one star because there are no options below that. my experience has been incredibly frustrating due to the extremely long loading times, and the app even closes automatically at times. people choose mobile banking for its convenience, but this app is far too time consuming, making it the worst i ve used. i hope improvements are made to enhance the user experience.",1,2024-12-07,Bank of Abyssinia,Google Play,NEGATIVE,0.9996724128723145,"i, this app, one star, no options, that, my experience, the app, times, people, mobile banking, its convenience, this app, it, i, i, improvements, the user experience",Feature / Others
nice,5,2024-12-07,Bank of Abyssinia,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
very unprofessional and mischievous bank in my opinion. i have had several occasions but recently i used abyssinia card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but i learned yesterday that since it has been 3 months the bank has decided to include it in their income. how absurd. if you can avoid this bank.,1,2024-12-06,Bank of Abyssinia,Google Play,NEGATIVE,0.9941067695617676,"my opinion, i, several occasions, i, abyssinia card, money, it, my account, several times, they, they, it, i, it, 3 months, the bank, it, their income, you, this bank",Account Access Issues
it doesn t work on my 2 devices a05 and a34,1,2024-12-02,Bank of Abyssinia,Google Play,NEGATIVE,0.9996323585510254,"it, t work, my 2 devices, a05",Feature / Others
my attention is very important because it will be the most difficult time for me,5,2024-11-30,Bank of Abyssinia,Google Play,POSITIVE,0.9926175475120544,"my attention, it, me",Feature / Others
"i have a worst experience while using this mobile application through out the year. most of the time it fails to login or automatically closed the app. and also it takes so much loading time 5 minutes trying to access the internal services. sometimes also while transferring within and to other bank also fails. so, boa please fix your app.",1,2024-11-29,Bank of Abyssinia,Google Play,NEGATIVE,0.9997935891151428,"i, a worst experience, this mobile application, the time, it, the app, it, the internal services, other bank, your app",Feature / Others
i don t know why but your apps start out great then all of a sudden don t work,1,2024-11-28,Bank of Abyssinia,Google Play,NEGATIVE,0.9972852468490601,"i, don t, your apps",Feature / Others
this application is losing major factions on a daily basis. i can count how many times i have used this app it is completely useless and disappointing if i am not going to use it in times of need then i don t see the point.,1,2024-11-28,Bank of Abyssinia,Google Play,NEGATIVE,0.9997946619987488,"this application, major factions, a daily basis, i, i, this app, it, i, it, times, need, i don t, the point",Feature / Others
exellent digital transaction of money,5,2024-11-27,Bank of Abyssinia,Google Play,NEGATIVE,0.9944479465484619,"exellent digital transaction, money",Transaction Performance
the latest update has stopped android 9 phones not to open this app. never work properly since i started using it.,1,2024-11-26,Bank of Abyssinia,Google Play,NEGATIVE,0.9997497200965881,"the latest update, 9 phones, this app, i, it",Feature / Others
best,5,2024-11-25,Bank of Abyssinia,Google Play,POSITIVE,0.9997941851615906,,Feature / Others
great,5,2024-11-25,Bank of Abyssinia,Google Play,POSITIVE,0.9998630285263062,,Feature / Others
money,5,2024-11-24,Bank of Abyssinia,Google Play,POSITIVE,0.9659326076507568,money,Feature / Others
it needs more improvment,2,2024-11-24,Bank of Abyssinia,Google Play,NEGATIVE,0.998616099357605,"it, more improvment",Feature / Others
good app,5,2024-11-21,Bank of Abyssinia,Google Play,POSITIVE,0.9998493194580078,good app,Feature / Others
ab,3,2024-11-20,Bank of Abyssinia,Google Play,POSITIVE,0.9603192806243896,ab,Feature / Others
ademtahir,5,2024-11-20,Bank of Abyssinia,Google Play,POSITIVE,0.9930111765861511,,Feature / Others
please this app on my android phone,3,2024-11-20,Bank of Abyssinia,Google Play,POSITIVE,0.6488659381866455,"please this app, my android phone",Feature / Others
goat,5,2024-11-19,Bank of Abyssinia,Google Play,NEGATIVE,0.9739651679992676,goat,Feature / Others
"your app doesn t match your bank, the app is disaster, super slow. please learn something from tele birr app.",1,2024-11-19,Bank of Abyssinia,Google Play,NEGATIVE,0.9994716048240662,"your bank, the app, disaster, something, tele birr app",Feature / Others
fast and reliable,5,2024-11-18,Bank of Abyssinia,Google Play,POSITIVE,0.9998595714569092,,Feature / Others
"the worst app update ever. why would you include the developer option off thing here? why do you care? it is my phone my money, right? that is the reason why i switched to other banks. so either turn it off or everyone will discontinue their business one by one.",1,2024-11-17,Bank of Abyssinia,Google Play,NEGATIVE,0.9998044371604919,"you, the developer option, thing, you, it, my phone, my money, that, the reason, i, other banks, it, everyone, their business",Feature / Others
very good,5,2024-11-14,Bank of Abyssinia,Google Play,POSITIVE,0.9998520612716675,,Feature / Others
one of the poorest mobile banking system,1,2024-11-13,Bank of Abyssinia,Google Play,NEGATIVE,0.9997566342353821,,Feature / Others
oene,5,2024-11-12,Bank of Abyssinia,Google Play,POSITIVE,0.8278864026069641,,Feature / Others
i find it interesting specially in reciept downloading,1,2024-11-12,Bank of Abyssinia,Google Play,POSITIVE,0.9981314539909363,"i, it, reciept",Feature / Others
it good,5,2024-11-12,Bank of Abyssinia,Google Play,POSITIVE,0.9998427629470825,it,Feature / Others
"this app crashes everytime, please fix it",1,2024-11-12,Bank of Abyssinia,Google Play,NEGATIVE,0.9996472597122192,"this app, everytime, it",Feature / Others
star i dont recomend to use this app also the bank,1,2024-11-12,Bank of Abyssinia,Google Play,NEGATIVE,0.9935985803604126,"i, this app, the bank",Feature / Others
i need a support the app is not working,5,2024-11-12,Bank of Abyssinia,Google Play,NEGATIVE,0.9998034834861755,"i, a support, the app",Customer Support
bast bank of ethiopia,5,2024-11-12,Bank of Abyssinia,Google Play,POSITIVE,0.9978061318397522,"bast bank, ethiopia",Feature / Others
good,5,2024-11-12,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
very slow app. software app. app,1,2024-11-12,Bank of Abyssinia,Google Play,NEGATIVE,0.9997453093528748,"very slow app, software app, app",Transaction Performance
"thank you for your social services like, vertual banking, non touch atm, cadrless and withdrwal with out passbook...",5,2024-11-12,Bank of Abyssinia,Google Play,POSITIVE,0.9878897070884705,"you, your social services, vertual banking, non touch atm, cadrless, withdrwal, passbook",Feature / Others
the worst app i have never seen like this before,1,2024-11-12,Bank of Abyssinia,Google Play,NEGATIVE,0.999774158000946,"the worst app, i, this",Feature / Others
wweeeer,4,2024-11-12,Bank of Abyssinia,Google Play,NEGATIVE,0.8910733461380005,wweeeer,Feature / Others
infinx,5,2024-11-12,Bank of Abyssinia,Google Play,NEGATIVE,0.904255747795105,infinx,Feature / Others
great service,5,2024-11-12,Bank of Abyssinia,Google Play,POSITIVE,0.9998434782028198,great service,Feature / Others
this app is not available on all android versions and some times it is not functional.,1,2024-11-08,Bank of Abyssinia,Google Play,NEGATIVE,0.9997187256813049,"this app, all android versions, it",Feature / Others
senayt mesfin,4,2024-11-08,Bank of Abyssinia,Google Play,POSITIVE,0.887482225894928,senayt mesfin,Feature / Others
bad app vety bad.,1,2024-11-07,Bank of Abyssinia,Google Play,NEGATIVE,0.9998058676719666,,Feature / Others
nice,5,2024-11-06,Bank of Abyssinia,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
abessnya banke,5,2024-11-05,Bank of Abyssinia,Google Play,NEGATIVE,0.9873653054237366,abessnya banke,Feature / Others
"the most useless app, i never expected such an irrelevant app from boa. big shame!",1,2024-11-04,Bank of Abyssinia,Google Play,NEGATIVE,0.9997209906578064,"i, boa, big shame",Feature / Others
professional on banking app,5,2024-11-01,Bank of Abyssinia,Google Play,POSITIVE,0.9616296291351318,banking app,Feature / Others
has some nice interface but always freezes or slow to load .app developers please fix this issue.,3,2024-10-27,Bank of Abyssinia,Google Play,NEGATIVE,0.993607759475708,"some nice interface, developers, this issue",User Interface & Experience
please try another because this app doesn t feet the need of this generation,1,2024-10-25,Bank of Abyssinia,Google Play,NEGATIVE,0.9962055683135986,"another, the need, this generation",Feature / Others
good,4,2024-10-25,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
fast transfer,5,2024-10-24,Bank of Abyssinia,Google Play,POSITIVE,0.9989985823631287,fast transfer,Transaction Performance
"what s up i can t log in, what s wrong",5,2024-10-22,Bank of Abyssinia,Google Play,NEGATIVE,0.9989005327224731,"what, i, what",Feature / Others
amrumehamed,1,2024-10-21,Bank of Abyssinia,Google Play,POSITIVE,0.6924042105674744,,Feature / Others
good,5,2024-10-19,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
"nice to meet you my proud bank in ethiopia.. i m a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service s over the world please? i m working a lot of international money.but i can t get direct in ethiopia because of don t knowing the legal ways of getting money in ethiopia please can i get and direct deposit with boa please ?",5,2024-10-18,Bank of Abyssinia,Google Play,POSITIVE,0.738517165184021,"you, my proud bank, ethiopia, i, a member, this bank, i, my problem, money, me, the world, i, a lot, i, t, ethiopia, don t, the legal ways, money, ethiopia, i, direct deposit, boa",Feature / Others
very good,5,2024-10-18,Bank of Abyssinia,Google Play,POSITIVE,0.9998520612716675,,Feature / Others
"terrible bank experience it s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. the app constantly crashes, services are limited, and every time i try to transfer money or load telebirr, there s a huge delay. i have to wait 5 days for failed transactions to be refunded! even ussd is unreliable. they ve put me in embarrassing situations countless times, and customer care never fixes anything. i ve switched banks, and you should too!",1,2024-10-14,Bank of Abyssinia,Google Play,NEGATIVE,0.9993392825126648,"it, this bank, even basic transactions, the app, services, i, money, telebirr, a huge delay, i, failed transactions, even ussd, they, me, embarrassing situations, customer care, anything, i, banks, you",Transaction Performance
a painfully slow banking app service. please don t make it your choice!,1,2024-10-13,Bank of Abyssinia,Google Play,NEGATIVE,0.9996533393859863,"don t, it",Feature / Others
good app,4,2024-10-12,Bank of Abyssinia,Google Play,POSITIVE,0.9998493194580078,good app,Feature / Others
best app to me,5,2024-10-11,Bank of Abyssinia,Google Play,POSITIVE,0.9978218078613281,"best app, me",Feature / Others
boa,5,2024-10-11,Bank of Abyssinia,Google Play,NEGATIVE,0.7410542368888855,boa,Feature / Others
abdulkadir,5,2024-10-11,Bank of Abyssinia,Google Play,POSITIVE,0.981449544429779,,Feature / Others
bad,1,2024-10-10,Bank of Abyssinia,Google Play,NEGATIVE,0.999782383441925,,Feature / Others
if it is possible i would gove0 star,1,2024-10-08,Bank of Abyssinia,Google Play,NEGATIVE,0.9928192496299744,"it, i",Feature / Others
nise mobile bankig,4,2024-10-05,Bank of Abyssinia,Google Play,NEGATIVE,0.9858755469322205,mobile bankig,Feature / Others
overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,4,2024-10-04,Bank of Abyssinia,Google Play,NEGATIVE,0.9532790780067444,"overall good app, performance, some improvement, it",Feature / Others
ok,5,2024-10-04,Bank of Abyssinia,Google Play,POSITIVE,0.9997851252555847,,Feature / Others
just make it work please this is embarrassing for a bank of your size,1,2024-10-04,Bank of Abyssinia,Google Play,NEGATIVE,0.9988179802894592,"it, this, a bank, your size",Feature / Others
update to the simplest way it requires the developer option on and off why this is,5,2024-10-04,Bank of Abyssinia,Google Play,NEGATIVE,0.998016357421875,"the simplest way, it, the developer option, this",Feature / Others
"stop telling me what to do with my phone, boa. why does your newly updated app keep asking me to disable the developer options? i m not slowing down my phone just to use your god damn app.",1,2024-10-04,Bank of Abyssinia,Google Play,NEGATIVE,0.9963817596435547,"me, what, my phone, boa, me, the developer options, i, my phone, your god, damn app",Feature / Others
